#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z []
1690539992396988869,-0.0176627748,-0.0135079836,0.0325356983,0.9968299866,0.0234907810,-0.0632722378,0.0421284996
1690539992430344820,-0.0163308736,-0.0155616552,0.0319810137,0.9965978265,0.0280751623,-0.0675639510,0.0379433520
1690539992463700771,-0.0148154572,-0.0138358343,0.0344071612,0.9962661862,0.0340420566,-0.0711386651,0.0351300463
1690539992497056723,-0.0160565637,-0.0136549287,0.0321434066,0.9961243272,0.0379531831,-0.0725447685,0.0321430154
1690539992530412674,-0.0180081688,-0.0138436705,0.0386255309,0.9959217310,0.0421315245,-0.0737094432,0.0305252969
1690539992563768625,-0.0182468239,-0.0117121506,0.0287709758,0.9958152771,0.0449912846,-0.0744579881,0.0279959124
1690539992597124577,-0.0177970529,-0.0132474238,0.0329698510,0.9956486225,0.0470909066,-0.0761604831,0.0258037131
1690539992630480289,-0.0155940596,-0.0113671171,0.0277614612,0.9954611659,0.0484412983,-0.0781847388,0.0244460832
1690539992663836241,-0.0151958968,-0.0127365217,0.0281028990,0.9954168200,0.0476516373,-0.0796139017,0.0231605843
1690539992697194338,-0.0154346004,-0.0132332733,0.0284534134,0.9953988791,0.0473966636,-0.0800177604,0.0230604969
1690539992730552197,-0.0164861307,-0.0135154678,0.0302410107,0.9953161478,0.0480203591,-0.0805154890,0.0236023478
1690539992763910294,-0.0160806831,-0.0148630515,0.0304320604,0.9950311780,0.0500133373,-0.0825267956,0.0245148614
1690539992797268629,-0.0156182908,-0.0140125463,0.0303465109,0.9947823882,0.0516137555,-0.0849611387,0.0229272824
1690539992830626488,-0.0187720079,-0.0136594726,0.0332402177,0.9943836331,0.0555000342,-0.0883088782,0.0179590359
1690539992863984585,-0.0139146503,-0.0113840140,0.0305224117,0.9936469793,0.0621525459,-0.0932085216,0.0107182963
1690539992897342443,-0.0128117837,-0.0087755937,0.0307369605,0.9937435985,0.0628130585,-0.0922937989,0.0031630043
1690539992930700779,-0.0126552153,-0.0091494266,0.0271018203,0.9939150810,0.0613255315,-0.0910538733,-0.0090129059
1690539992964058876,-0.0145624578,-0.0088028088,0.0293047149,0.9935566187,0.0631861016,-0.0929781646,-0.0144156357
1690539992997416735,-0.0148076396,-0.0075794682,0.0268140901,0.9931240082,0.0630041659,-0.0971467197,-0.0172562394
1690539993030774832,-0.0190082677,-0.0075886310,0.0284578726,0.9928038120,0.0608689524,-0.1014209613,-0.0186912175
1690539993064133167,-0.0162673350,-0.0089631658,0.0231309421,0.9920005798,0.0609226823,-0.1085567474,-0.0209446568
1690539993097491026,-0.0192083735,-0.0093838330,0.0270167328,0.9909701943,0.0644529387,-0.1151694730,-0.0236626323
1690539993130849123,-0.0211959686,-0.0098497849,0.0259292219,0.9898965359,0.0681314021,-0.1222550869,-0.0227317773
1690539993164207220,-0.0194161683,-0.0096018631,0.0250196252,0.9884291291,0.0711566806,-0.1325556636,-0.0193286929
1690539993197565317,-0.0221028756,-0.0103733251,0.0245659053,0.9880285859,0.0716123208,-0.1353448629,-0.0187872108
1690539993230923414,-0.0209934860,-0.0109219979,0.0240979176,0.9877153635,0.0722012371,-0.1374405175,-0.0177610889
1690539993264281511,-0.0238276627,-0.0111858193,0.0233398862,0.9878854752,0.0718179643,-0.1367756277,-0.0147293126
1690539993297639608,-0.0260646958,-0.0115694813,0.0235182792,0.9875168800,0.0709841996,-0.1402050108,-0.0106881158
1690539993330997705,-0.0267043952,-0.0120788887,0.0207944587,0.9871515036,0.0701793209,-0.1433732361,-0.0071306657
1690539993364356041,-0.0264080223,-0.0132724606,0.0169577952,0.9866864681,0.0694861934,-0.1469813436,-0.0042374977
1690539993397714138,-0.0273755267,-0.0139512783,0.0162895750,0.9858958721,0.0697641820,-0.1521117836,-0.0020891302
1690539993431072235,-0.0280916505,-0.0154245328,0.0097955782,0.9850702882,0.0692705140,-0.1575949788,0.0013775964
1690539993464430332,-0.0300601162,-0.0175321437,0.0084380433,0.9837087393,0.0687966794,-0.1658645421,0.0085488316
1690539993497788429,-0.0323264860,-0.0175640788,0.0075140889,0.9820241332,0.0691282526,-0.1749513000,0.0155563448
1690539993531146526,-0.0294232871,-0.0184609219,-0.0009457375,0.9805535078,0.0657544807,-0.1834999621,0.0227802694
1690539993564504623,-0.0300932899,-0.0187856685,-0.0038325582,0.9793185592,0.0612476319,-0.1905803680,0.0293782484
1690539993597862720,-0.0308518466,-0.0198091753,-0.0066588558,0.9784713387,0.0557492860,-0.1957360208,0.0342542753
1690539993631221056,-0.0321100429,-0.0218402725,-0.0104517136,0.9777963758,0.0509942695,-0.1997375041,0.0376664698
1690539993664579153,-0.0343387425,-0.0210973788,-0.0095750103,0.9768809080,0.0477087535,-0.2045387626,0.0398944058
1690539993697937012,-0.0379215591,-0.0212290101,-0.0120629305,0.9758408070,0.0427824855,-0.2102272063,0.0413388237
1690539993731294870,-0.0375476480,-0.0231566969,-0.0137198772,0.9744601846,0.0389024056,-0.2175856680,0.0396284051
1690539993765028715,-0.0409445614,-0.0235636570,-0.0145932063,0.9734106660,0.0369702019,-0.2230034322,0.0370732248
1690539993798764944,-0.0453761891,-0.0222821161,-0.0164444000,0.9723491669,0.0367473550,-0.2284052372,0.0319040269
1690539993832503557,-0.0442256257,-0.0231229626,-0.0191206019,0.9709736109,0.0348891579,-0.2353643924,0.0244273003
1690539993866244793,-0.0468637682,-0.0215863083,-0.0184469540,0.9701582193,0.0326267667,-0.2395516336,0.0185345784
1690539993899988174,-0.0493349135,-0.0217329543,-0.0186186936,0.9694586992,0.0300212689,-0.2430489063,0.0132583743
1690539993933734179,-0.0504631177,-0.0211600028,-0.0205702148,0.9687770009,0.0286125913,-0.2461163402,0.0088990713
1690539993967482567,-0.0520631075,-0.0208179187,-0.0218935125,0.9683860540,0.0258102566,-0.2480819523,0.0041983142
1690539994001233339,-0.0547294468,-0.0215793625,-0.0223180372,0.9680832028,0.0218731221,-0.2496696413,0.0012489725
1690539994034986496,-0.0575254783,-0.0214860253,-0.0239746198,0.9675877690,0.0169216003,-0.2519493103,-0.0030287732
1690539994068742037,-0.0577430241,-0.0232363194,-0.0260882974,0.9668052793,0.0110078538,-0.2552093565,-0.0058745667
1690539994102499962,-0.0588088855,-0.0259304922,-0.0266814698,0.9658389091,0.0070152120,-0.2589642406,-0.0065940735
1690539994136260509,-0.0593843535,-0.0279837679,-0.0273973439,0.9651219845,0.0069409935,-0.2616623938,-0.0049197157
1690539994170023203,-0.0585612282,-0.0295098256,-0.0299650468,0.9644498825,0.0091038095,-0.2640872300,-0.0034051721
1690539994203788519,-0.0599599667,-0.0302668586,-0.0307010170,0.9638528824,0.0116440356,-0.2661764026,0.0015127986
1690539994237556219,-0.0607363619,-0.0318270065,-0.0320926681,0.9637529254,0.0125270095,-0.2665021122,0.0001093315
1690539994271326065,-0.0663345754,-0.0316910520,-0.0322090313,0.9638457298,0.0214987732,-0.2654292881,-0.0093003344
1690539994305098534,-0.0692767948,-0.0261962563,-0.0290859379,0.9609425664,0.0365114696,-0.2731741369,-0.0251433756
1690539994338873625,-0.0732707828,-0.0243767351,-0.0259417798,0.9577795267,0.0386806019,-0.2817297578,-0.0423145294
1690539994372650862,-0.0717089027,-0.0230829325,-0.0283302721,0.9542849660,0.0353837796,-0.2910732925,-0.0580047630
1690539994406430721,-0.0695406869,-0.0243982915,-0.0332075581,0.9527585506,0.0290286653,-0.2952250242,-0.0651970357
1690539994440212727,-0.0637527481,-0.0261780042,-0.0350459591,0.9538261890,0.0226663947,-0.2927443087,-0.0632663220
1690539994473997355,-0.0585891828,-0.0273846760,-0.0367655009,0.9574816823,0.0135919387,-0.2823396623,-0.0576931536
1690539994507784128,-0.0600602627,-0.0295825955,-0.0344109684,0.9615978003,0.0042769979,-0.2702002823,-0.0479918234
1690539994541573763,-0.0618420914,-0.0310956761,-0.0371009782,0.9656587839,-0.0038899602,-0.2565702200,-0.0407397188
1690539994575365543,-0.0708148628,-0.0346234329,-0.0356630534,0.9683344364,-0.0097577749,-0.2461458743,-0.0405634120
1690539994609159708,-0.0729503408,-0.0376823470,-0.0349688753,0.9687815309,-0.0101372069,-0.2437055856,-0.0443535298
1690539994642956257,-0.0820616186,-0.0400007479,-0.0304685906,0.9684601426,-0.0056180637,-0.2441169620,-0.0496024378
1690539994676755190,-0.0806882158,-0.0409597009,-0.0335453413,0.9665578604,0.0037776572,-0.2507114708,-0.0538092181
1690539994710556746,-0.0790496171,-0.0409388170,-0.0319852717,0.9662268758,0.0111991530,-0.2516161203,-0.0544934794
1690539994744350433,-0.0784674287,-0.0414671488,-0.0355258472,0.9656518698,0.0151399383,-0.2540964484,-0.0521751195
1690539994777669191,-0.0820992365,-0.0439103767,-0.0325781107,0.9654274583,0.0162640624,-0.2561309040,-0.0456327610
1690539994810987473,-0.0842380971,-0.0455939807,-0.0365853161,0.9642577767,0.0174224321,-0.2618391216,-0.0366566814
1690539994844305754,-0.0850980282,-0.0466445647,-0.0338981561,0.9625365734,0.0186277889,-0.2682224512,-0.0351158716
1690539994877623320,-0.0871742889,-0.0505304411,-0.0346700959,0.9613170624,0.0195737872,-0.2722443044,-0.0370067172
1690539994910940647,-0.0938836858,-0.0521693081,-0.0326392315,0.9597440362,0.0253834948,-0.2767232955,-0.0408815518
1690539994944257736,-0.0928843096,-0.0519928597,-0.0338383429,0.9576172233,0.0318655781,-0.2825024426,-0.0463276803
1690539994977574348,-0.0969475880,-0.0541106611,-0.0320036523,0.9563161135,0.0351117663,-0.2859005928,-0.0498754419
1690539995010890961,-0.0993815660,-0.0561056286,-0.0303935446,0.9550011754,0.0384550914,-0.2891474962,-0.0537374131
1690539995044206858,-0.1023801714,-0.0595805608,-0.0286350809,0.9540520906,0.0412253290,-0.2919844687,-0.0531994589
