#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z []
1690540888684933662,0.3269121051,-0.1266687810,-0.0807141140,0.8866136670,0.0602942631,0.3756356835,0.2630185187
1690540888718209982,0.3348149955,-0.1132037789,-0.0794831067,0.8864341378,0.0577784479,0.3757027090,0.2640901804
1690540888751485825,0.3354997635,-0.1122251973,-0.0788834840,0.8858565092,0.0538166240,0.3766007125,0.2655823231
1690540888784760952,0.3357333839,-0.1080382541,-0.0785879940,0.8850659728,0.0515847169,0.3774002492,0.2675187588
1690540888818035603,0.3363521695,-0.1041006073,-0.0782909393,0.8847204447,0.0482023209,0.3777456284,0.2688019276
1690540888851309299,0.3374310136,-0.1013839617,-0.0786548108,0.8841250539,0.0450761057,0.3782038689,0.2706527114
1690540888884582520,0.3374734521,-0.1026937664,-0.0783182457,0.8834011555,0.0417954437,0.3793264627,0.2719689608
1690540888917855024,0.3376571536,-0.0983590335,-0.0764226019,0.8828294873,0.0395947434,0.3809697628,0.2718573511
1690540888951127052,0.3362161815,-0.0936163440,-0.0725323856,0.8824138641,0.0367526188,0.3817152083,0.2725591660
1690540888984398127,0.3346757591,-0.0974214897,-0.0791716129,0.8830372095,0.0307998285,0.3803912401,0.2731285691
1690540889017668724,0.3376947641,-0.0953258276,-0.0787627101,0.8833771944,0.0254578143,0.3795824051,0.2737039030
1690540889050938368,0.3374139667,-0.0921761543,-0.0792155191,0.8835488558,0.0206653345,0.3789172471,0.2744742334
1690540889084207773,0.3386820555,-0.0895815343,-0.0782494545,0.8837305903,0.0158442222,0.3784572184,0.2748444080
1690540889117476225,0.3398619294,-0.0866236985,-0.0792520493,0.8832687736,0.0126527091,0.3780735433,0.2770136297
1690540889150744200,0.3401876092,-0.0842003748,-0.0781773329,0.8831642866,0.0091668265,0.3784934878,0.2769106030
1690540889184011459,0.3400119543,-0.0812760368,-0.0776887387,0.8830232620,0.0058047245,0.3785322607,0.2773980200
1690540889217277765,0.3493559361,-0.0813489854,-0.0667746812,0.8830602765,0.0013149722,0.3785283566,0.2773428857
1690540889250543833,0.3487438858,-0.0780298933,-0.0651341826,0.8832150102,-0.0018870566,0.3785673678,0.2767932117
1690540889283809185,0.3478315473,-0.0749106333,-0.0662199557,0.8833246231,-0.0045883367,0.3779376447,0.2772719264
1690540889317073822,0.3475664556,-0.0720746517,-0.0650928542,0.8835268617,-0.0083748940,0.3771598041,0.2775980532
1690540889350337744,0.3485117853,-0.0671600625,-0.0614525042,0.8838456273,-0.0119037852,0.3763061762,0.2776128352
1690540889383600712,0.3492232859,-0.0625367463,-0.0606270358,0.8840689063,-0.0144022573,0.3746944964,0.2789601982
1690540889416863441,0.3484968543,-0.0598431751,-0.0605602451,0.8845094442,-0.0179697834,0.3732433915,0.2793020010
1690540889450125456,0.3490449190,-0.0543489754,-0.0580716468,0.8845690489,-0.0208121575,0.3719581962,0.2806269825
1690540889483389378,0.3501962423,-0.0524675176,-0.0567562245,0.8849744201,-0.0268147662,0.3706857264,0.2805233300
1690540889516761780,0.3520025015,-0.0509875119,-0.0551733300,0.8845546246,-0.0320809558,0.3705343902,0.2814927399
1690540889550133944,0.3528002501,-0.0481165126,-0.0540188216,0.8838023543,-0.0352207758,0.3707860112,0.2831442058
1690540889583506346,0.3530066013,-0.0451864749,-0.0536474884,0.8828698993,-0.0371898785,0.3713762462,0.2850216925
1690540889617049932,0.3519645333,-0.0399237052,-0.0528689288,0.8823450208,-0.0390352309,0.3718474507,0.2857849002
1690540889650594711,0.3521358371,-0.0373831391,-0.0555394068,0.8824266791,-0.0431985110,0.3712657690,0.2856899798
1690540889684140444,0.3538247943,-0.0360453948,-0.0522307642,0.8823670745,-0.0475399047,0.3716494143,0.2846840322
1690540889717687130,0.3592779040,-0.0253495947,-0.0547708608,0.8828471899,-0.0494221412,0.3709783852,0.2837486565
1690540889751234531,0.3602766395,-0.0231937915,-0.0563343279,0.8824026585,-0.0507045127,0.3711985648,0.2846159935
1690540889784783125,0.3600161076,-0.0204236805,-0.0555933639,0.8816272020,-0.0519427732,0.3721803129,0.2855122685
1690540889818332672,0.3621278405,-0.0179377049,-0.0558048636,0.8809943795,-0.0537620187,0.3725503683,0.2866440415
